,Tweet,toxic,severe_toxic,obscene,threat,insult,identity_hate
5364,@PUBG_Support 6.5 okay ?,0.00144118070602417,0.0003553926944732666,0.000715106725692749,0.0004348456859588623,0.000689387321472168,0.0005045831203460693
5365,@SifuSweatPig Well holla at me when you wanna jump on Pubg like I been sayin an play a real nigga game!,0.9453390836715698,0.1024431586265564,0.6356523036956787,0.02705809473991394,0.6933202147483826,0.6580925583839417
5366,@PUBG_Support are servers down in North America?,0.00133475661277771,0.00038874149322509766,0.0007437467575073242,0.0004876554012298584,0.0006843209266662598,0.0005318522453308105
5367,@PUBG_Support tonight ? what the fuck?,0.9372984170913696,0.0930832028388977,0.941490650177002,0.008161991834640503,0.37452635169029236,0.010104864835739136
5368,@PUBG_Support Are you dull? What terrible timing. Why not do this I dunno a week ago?,0.2553551197052002,0.0009924471378326416,0.012047410011291504,0.0013829469680786133,0.037145763635635376,0.0027414262294769287
5369,"Is #PUBG down for anyone? Keep getting ""Could not connect"" when trying to access the game.

#Xbox",0.0025720596313476562,0.00030165910720825195,0.0008245408535003662,0.0003427565097808838,0.0008161365985870361,0.0004172325134277344
5370,@PUBG_Support Are you kidding me?  You pick the day that everyone is off the next day to do your lousy update? You couldn’t do it at 2:00pm when everyone is eating fat turkeys and then get that itus?!  Your game should be crashing right now from the amount of people logged on! Good job!!,0.48490583896636963,0.0016591846942901611,0.05076238512992859,0.0019233524799346924,0.09812593460083008,0.005068272352218628
5372,@Jay32966672 @WaMpHyRi_LoRd @PUBG_Support Why you say that??,0.0025302469730377197,0.0003007948398590088,0.000770270824432373,0.0003579854965209961,0.0007937848567962646,0.000429302453994751
5373,@PUBG_Support Y'all really having an update on a holiday week when people are off.,0.001958131790161133,0.00031173229217529297,0.0007301568984985352,0.0003775954246520996,0.0007353425025939941,0.0004569590091705322
5374,@GEBAdad75 @PUBG_Support Console takes longer to make updates because they have a different FPS which means the devs can work for both games to have the same update.,0.0015116333961486816,0.0003516674041748047,0.0007556676864624023,0.00043252110481262207,0.0006984174251556396,0.00046625733375549316
5375,@PUBG_Support This might be the most PUBG thing ever. Let's shut it down for an update on the night before Thanksgiving.,0.016790300607681274,0.0003865063190460205,0.0020025670528411865,0.00046437978744506836,0.0018799901008605957,0.0006950497627258301
5376,"@PUBGMOBILE @PUBGEsports  
Please provide exact date on which pubg mobile india will be available on Google Play.
I can't wait more🤦",0.0013793110847473145,0.0003770887851715088,0.000757068395614624,0.000463336706161499,0.0006924569606781006,0.0005073845386505127
5377,@ShaneWA78867356 @PUBG_Support Bikes.They’re adding bicycles?,0.0017603933811187744,0.00032508373260498047,0.0007236897945404053,0.0003955066204071045,0.0007124543190002441,0.00048720836639404297
5378,@PUBG_Support Well OK then. I guess I will be done for the night.,0.0013486146926879883,0.00037801265716552734,0.0007029175758361816,0.00048342347145080566,0.000689387321472168,0.0005360841751098633
5379,@PUBG are you kidding me? Maintenance on the night before a holiday!?!?,0.05912977457046509,0.0005280971527099609,0.005454361438751221,0.0005687177181243896,0.005642682313919067,0.0011349916458129883
5380,@PUBGMOBILE Please launched pubg mobile India version,0.0013038218021392822,0.00039643049240112305,0.0007475614547729492,0.0004912912845611572,0.0006896853446960449,0.0005427300930023193
5381,PUBG: Poorly Utensil Belowground Glycerin,0.017620980739593506,0.0004943311214447021,0.002760589122772217,0.000502854585647583,0.002345561981201172,0.0009782612323760986
5382,@PUBG_Support cant wait bikes and pistols going ro be fun,0.01754903793334961,0.00045859813690185547,0.0029223263263702393,0.00039070844650268555,0.002387434244155884,0.001136183738708496
5383,@PUBG Other than your doing maintenance! On the night before thanksgiving! What idiot made that decision!,0.9555987119674683,0.016221076250076294,0.4828827977180481,0.00540652871131897,0.7884746789932251,0.027767270803451538
5384,"RT @ZGerTawi: What do you think about pubg game? 

#zgertawi  #Fortnite #ApexLegends #COD #RougeCompany #PUBG #Overwatch #ببجي #فورتنايت #ك…",0.004155516624450684,0.00031429529190063477,0.0010467171669006348,0.0003298819065093994,0.0009349286556243896,0.0004431605339050293
5385,@PUBG_Support Fucking really? Tonight?????,0.8967445492744446,0.06932759284973145,0.9147888422012329,0.007602721452713013,0.25267672538757324,0.008233785629272461
5386,@PUBG_Support Why wouldn’t you idiots do this on a Monday night? Wait til Wednesday before thanksgiving when everyone is home,0.8983519077301025,0.007086366415023804,0.22158652544021606,0.0038309991359710693,0.5916275382041931,0.03637665510177612
5387,@PUBG_Support On the night before Thanksgiving. Ugh.,0.003606170415878296,0.00032380223274230957,0.0009692907333374023,0.0003470778465270996,0.0009238719940185547,0.00044995546340942383
5388,First time playing PUBG and I thought I was gonna die at the beginning but damn that was many kills at my first game 🤣🤣🤣,0.5837648510932922,0.007868438959121704,0.21918168663978577,0.010941267013549805,0.053771257400512695,0.005019158124923706
5389,"What do you think about pubg game? 

#zgertawi  #Fortnite #ApexLegends #COD #RougeCompany #PUBG #Overwatch #ببجي #فورتنايت #كود #ايبكس",0.0037275850772857666,0.00030562281608581543,0.0009709298610687256,0.000326693058013916,0.0009076297283172607,0.00044992566108703613
5391,@WaMpHyRi_LoRd @PUBG_Support gonna be extended,0.004565715789794922,0.00035896897315979004,0.0011887550354003906,0.0003459155559539795,0.0010280311107635498,0.00052642822265625
5392,@PUBG_Support 6.5 hours... thanks,0.0013616681098937988,0.0004062354564666748,0.0007588565349578857,0.0005083978176116943,0.0007106363773345947,0.0005472302436828613
5393,"PUBG registration starts again on the tap tap store app 
#PUBG",0.0018160343170166016,0.00032383203506469727,0.0007900893688201904,0.0003764331340789795,0.000736236572265625,0.00045993924140930176
5394,"RT @stfu__bishh: Happy birthday @BaON_RaMi 🎂❤️
Pubg pro hain aap to😌 Bss kuxh zyda hi dirty minded ho 😂💔 anyways stay happy and stay blesse…",0.7922283411026001,0.005375593900680542,0.3449404537677765,0.0028994083404541016,0.21922650933265686,0.01011398434638977
5395,@faint_hearted__ Aho Pubg is my Love❤💘,0.2046109139919281,0.0010389089584350586,0.021161198616027832,0.0009756684303283691,0.025081783533096313,0.0030260086059570312
5396,@PUBG_Support Is there any update or view on when we may have 4k 60fps for Series X/PS5? I feel this is a major driver of reduced player base since the consoles launched and have not seen or heard anything from you guys... bit worrying.,0.001686185598373413,0.00032570958137512207,0.0007215738296508789,0.0003917515277862549,0.000702589750289917,0.0004475116729736328
5397,I hate pubg 💔,0.7804611921310425,0.004599243402481079,0.1725095808506012,0.003358811140060425,0.18458449840545654,0.022032618522644043
5398,"@oneplus @OnePlus_IN Answer-@oneplus
1) PUBG Mobile  --  1 hr 17 min
2) YouTube Videos --  3 hr 44 min
3) Listen Spotify --  6 hr 25 min

#OnePlus8T 
#15minutechallenge 
@oneplus

Tagged
@ShardaS03626409
@kumari_rma 
@RahulSh47444881
@Sandeep55223259
@akslic2224",0.0036293864250183105,0.00033530592918395996,0.0009818673133850098,0.00034809112548828125,0.0009195804595947266,0.0004653036594390869
5399,@wutdahecc @lychee_goh11 @stanzbl @Malinopt maybe if you played pubg...,0.06835800409317017,0.000614553689956665,0.010352849960327148,0.0005164742469787598,0.007279187440872192,0.0014827549457550049
5401,i do hate   pubg,0.806449294090271,0.0049259960651397705,0.16599959135055542,0.0035669803619384766,0.23371422290802002,0.028592348098754883
5402,@PUBG @PUBGMOBILE @PUBGMOBILE_IN is coming soon.,0.0021651089191436768,0.00033169984817504883,0.0007949173450469971,0.00038492679595947266,0.0007499456405639648,0.0004565715789794922
5403,@deeprahul93 @rakazonegaming @Mortal04907880 Streamer award to.use ko milna  chaiaye jisne....people ko different different game dikha ke entertain kiya ho......usne to.sirff pubg kheela ha.......pubg ban ke baad among us or  valorant khela ...varna vo ha to pubg streamer he...,0.1446581482887268,0.0009553730487823486,0.02256116271018982,0.0007216036319732666,0.01750802993774414,0.002359449863433838
5404,im worse at pubg but good in fifa,0.02368873357772827,0.00040584802627563477,0.002643793821334839,0.0004074275493621826,0.002953946590423584,0.0009905695915222168
5405,@RealMaxtern @redbullindia @redbullgaming @redbull Bro u played pubg india beta ver right ?,0.010361641645431519,0.0003630220890045166,0.001894921064376831,0.0003369450569152832,0.0014999806880950928,0.0006333291530609131
5406,PUBG: Prince Utterly Branchiopod Grandmother,0.08619758486747742,0.0006638467311859131,0.006935596466064453,0.0006235241889953613,0.01320299506187439,0.0023672878742218018
5407,@GAFollowers @iamsawart Can some one help me finding my pubg friend from Georgia,0.15560758113861084,0.0009140372276306152,0.027137935161590576,0.0005739331245422363,0.02690601348876953,0.0037643909454345703
5408,"@varakuraan India on 3 September banned 118 China-linked mobile apps, including widely popular game PUBG, two months after similar curbs on 59 apps, mostly Chinese, and a month after banning 47 more linked to that country, citing concerns over them being “prejudicial to sovereignty",0.0019207596778869629,0.0003438889980316162,0.0007331669330596924,0.00043767690658569336,0.0007321834564208984,0.0004845857620239258
5409,"@Fwiz Free fire graphics are worsed than pubg mobile 
Gameplay is weird still people play it 

It became famous only because of game size only 600mb😂",0.037371426820755005,0.0004520714282989502,0.003741145133972168,0.00048047304153442383,0.0037477612495422363,0.0009832382202148438
5410,@waduPUBG Shroud is back to PUBG you should do some wadu stream snipes.,0.38207775354385376,0.001524895429611206,0.06303045153617859,0.0012957751750946045,0.048397570848464966,0.003790825605392456
5411,"RT @_theTaurus: So i roasted my younger brother alot for staying up late at night,playing pubg,watching movies , having unhealthy snacks an…",0.17703032493591309,0.0008799135684967041,0.016316980123519897,0.0009471774101257324,0.023244231939315796,0.0028505027294158936
5413,@tydollasign Tell Mitch I said hello please I finally got a phone that I can get on PUBG with but I see that he hasn’t been on in two weeks! 💙,0.003762871026992798,0.0003026425838470459,0.000960230827331543,0.00036409497261047363,0.0009122788906097412,0.0004318654537200928
5414,@PUBG Gud game,0.028819739818572998,0.000491023063659668,0.004447251558303833,0.00043201446533203125,0.003325164318084717,0.0009421706199645996
5415,"Both the processors have octa-core CPU. However, they have different CPUs and are clocked differently. The SD675 (Kryo 460) is powerful than SD710 (Kryo 360). The 10nm process of SD710 heats less while playing high demand games like Asphalt 9 and PUBG Mobile and Multitasking.",0.0016005337238311768,0.00035962462425231934,0.0008007287979125977,0.00042679905891418457,0.0007373988628387451,0.0004864335060119629
5416,Qualcomm Snapdragon 710 showed remarkable improvement in gaming sector as compared to Snapdragon 675. Asphalt 9 and PUBG Mobile both highly-demanding games runs smoothly in both the processor.,0.001383364200592041,0.0003782510757446289,0.0007583200931549072,0.0004667937755584717,0.0007076263427734375,0.0005143284797668457
5417,RT @Adithyak8977: Are you helping Debt Trap Diplomacy to leave some parts of India to China @nsitharamanoffc @nsitharaman @PMOIndia @narend…,0.0040916502475738525,0.00030675530433654785,0.0009071528911590576,0.00037869811058044434,0.0009025037288665771,0.0004673302173614502
5418,@aarongreenberg @hulksmash08 @Cybergunter213 @ANTxDAxRULER Happy Thanksgiving Eve to you and your family brother..  I'm live streaming some #PUBG on #XboxSeriesX  Thanks always for the replies.  Hope to see you again in 2021. 🍻🙅‍♂️,0.0032165348529815674,0.0003103315830230713,0.0008894503116607666,0.00039196014404296875,0.0008862912654876709,0.00044593214988708496
5421,@EnviousGaming3 @rakazonegaming sorry pubg mobile lover and streamer ho gayi galti :(,0.4725717306137085,0.003339707851409912,0.05293884873390198,0.0017724335193634033,0.11801737546920776,0.059045612812042236
5422,"@Iztaufik_ No need to be buaya on me, please do train yourself as buaya in pubg not lol. Nampak mcm speaking tak ni",0.2003243863582611,0.00100669264793396,0.026912987232208252,0.0007434189319610596,0.026811152696609497,0.002941131591796875
5423,RT @AzureSupport: @bala_suriya7 Please reach out to PUBG as we do not have any information here about their release. ^SM,0.0014271140098571777,0.00035503506660461426,0.0007138252258300781,0.0004534721374511719,0.0006814897060394287,0.0004849731922149658
5424,"4— smelly ass i h8 u /j . pls fix ur sensitivity in pubg,, playing w u is a pain in the ass and i always d1e when trying to save u,, be grateful bc im the only one who always back up when they told me to leave u dy1ing OPS ily ig 🙄",0.9883512258529663,0.19805091619491577,0.9676311612129211,0.029593974351882935,0.8273999691009521,0.03929102420806885
5425,"Sorry pubg , my reflexes is too fast but my potato phone doesn't allow me hm",0.135624498128891,0.0008594393730163574,0.01826941967010498,0.0007255971431732178,0.017455995082855225,0.0020675361156463623
5426,"PUBG Mobile : Ministry of Corporate Affair approves PUBG India company registration, game to resume soon.",0.001231551170349121,0.0004156827926635742,0.0007544159889221191,0.0005204081535339355,0.0006968080997467041,0.0005792081356048584
5427,@PUBG when is the game coming back,0.0034512579441070557,0.0003216862678527832,0.0009882450103759766,0.0003440380096435547,0.0009094476699829102,0.0004597902297973633
5428,"the only interaction that I have between nct dream and nflying is when nflying reacted to jisung solo and nct dream performance,,, and when chenle and renjun played their songs on the radio and when nflying k¡lled them on pubg 🤣",0.003814905881881714,0.0003243684768676758,0.0009664595127105713,0.00032699108123779297,0.0009527206420898438,0.0004903674125671387
5429,PUBG: Process Unibody Banned Gumption,0.026883631944656372,0.0004347562789916992,0.003719627857208252,0.0004203319549560547,0.0030672550201416016,0.0008625686168670654
5431,"Atleast they should have released the official statement regarding the release date😡😡😡.#PubgMobileIndia
@PUBGMOBILE 
@PUBGMOBILE_IN @PUBG_Support",0.0016158521175384521,0.0003362894058227539,0.0007457733154296875,0.0004100501537322998,0.0006942451000213623,0.0004514753818511963
5433,@PUBGMOBILE # we want pubg lite back,0.029484987258911133,0.0005043447017669678,0.004326313734054565,0.0004666447639465332,0.0028852522373199463,0.0010097026824951172
5434,Going to try PUBG for PC. If SLOBS lags or freezes then it's all going to be Roblox games. Going live in a few! #Roblox @TwitchSAndN @TwitchGrow @Mighty_RTs,0.015331894159317017,0.0003904104232788086,0.0021966099739074707,0.0004003942012786865,0.0019582509994506836,0.0007245838642120361
5435,Dear @PUBGMOBILE_IN when we get pubg mobile in india....,0.0016526281833648682,0.0003311634063720703,0.0007232725620269775,0.0004082024097442627,0.0006920695304870605,0.00047409534454345703
5436,@GithinjiMwai Yeah bro. But happens only when playing PUBG,0.05067974328994751,0.0005995035171508789,0.011217385530471802,0.0003911256790161133,0.006726115942001343,0.0015036165714263916
5437,"@PUBG Why has my account been suspended? I am playing in a regular manner, and I have lost all the evaluation points. Please review the topic and return the points!!!!",0.002979069948196411,0.0003019869327545166,0.0008350610733032227,0.00038117170333862305,0.0008474290370941162,0.0004158318042755127
5438,@Fwiz You such an ediot you know people like those games which have better gaming experience i know freefire is on first because people prefer low thing pubg m ( 1.8gb) and freefire abhout (500-700mb) so why they spend 2 gb on a game thats why free fire on top😂,0.3209945559501648,0.0012010037899017334,0.03398615121841431,0.0008094310760498047,0.07201042771339417,0.003996431827545166
5439,"Gem.Esports, LiquipediaMemphiz, Ocean Sharma, Extra_Ordinary - All recommending each other to increase their user base &amp; spreading false information about pubg #PubgMobileIndia",0.003355562686920166,0.0002961456775665283,0.0009041428565979004,0.0003428459167480469,0.0008608400821685791,0.0004356503486633301
5440,@KumarKrishnanI2 Brother please tell me I'm very eager to wait for pubg india..... when it's come bro?,0.0019184350967407227,0.00031492114067077637,0.0007810294628143311,0.0003802478313446045,0.0007452666759490967,0.00045430660247802734
5441,"RT @AskAnshul: In UP's Rampur, a woman was given Triple Talaq by husband after her parents failed to give her husband a car and Rs 20 lakhs…",0.004422008991241455,0.0003071427345275879,0.0009190738201141357,0.000399172306060791,0.0009546577930450439,0.0005254745483398438
5442,i lost my pubg acc and twitter 12 days before my birthday💔,0.16870898008346558,0.0009019374847412109,0.025055408477783203,0.0007864236831665039,0.019604206085205078,0.002429783344268799
5443,"RT @vbmanvar: @oneplus Play PUBG Mobile for 2 hours 17 minutes.
Watch YouTube Videos for 4 hours 44 minutes.
Listen to Spotify for 7 hours…",0.002218306064605713,0.00032335519790649414,0.0008145570755004883,0.00039193034172058105,0.0007483363151550293,0.0004171431064605713
5444,"@oneplus Play PUBG moblie for '2' hours 17 minutes
or watch Youtube for '3' hours 44 minutes
or listen to spotify for '6' hours 25 minutes
#OnePlus8T 
#15minutechallenge",0.006991565227508545,0.00036337971687316895,0.001539766788482666,0.00033929944038391113,0.0012867450714111328,0.0005429387092590332
5445,"@Azure  pubg release date ?
Plz tell",0.0018943250179290771,0.0003267526626586914,0.0007704794406890869,0.00039207935333251953,0.0007294416427612305,0.00043702125549316406
5446,@svperfecta @hisohn @Winner_Podcast Brother please tell me brother .....I'm eager to waiting for pubg india when it's come bro?,0.0026683509349823,0.00031006336212158203,0.0009080469608306885,0.0003547072410583496,0.0008288025856018066,0.00041621923446655273
5448,@PUBG WHEN PUB G MOBILE INDIA WILL CAME IN INDIA,0.0014875829219818115,0.0003635585308074951,0.000741422176361084,0.00044664740562438965,0.0006829798221588135,0.0005223751068115234
5449,PUBG: Preview Unlucky Backhand Gunpoint,0.06686487793922424,0.0007647871971130371,0.009555131196975708,0.0009305477142333984,0.005984753370285034,0.0015586316585540771
5452,@Foxy4eva1314 @0verl00k_Bay @WonderWorksRB @RBXstarwars @H0neyTheUnicorn @MeganPlays @1fanOverlookbay @HolidayPwner My classmates didn't play this kind of game... They play PUBG  &amp; MOBILE LEGEND( chinese series ),0.005972772836685181,0.0003216266632080078,0.0011397600173950195,0.00032636523246765137,0.0011297166347503662,0.0005307495594024658
5453,I wanna play pubg. Anyone?,0.0584028959274292,0.0005993843078613281,0.010096758604049683,0.0004470348358154297,0.006624758243560791,0.00174751877784729
5454,"RT @DaveOshry: Don't forget to ask your community to vote for your game in the Steam Awards!

So that award can be inevitably won by GTA, D…",0.0017120540142059326,0.00032451748847961426,0.0007040798664093018,0.0004073679447174072,0.0007231533527374268,0.000443875789642334
5456,"Hello friends pubg mobile Indian comming soon Official news I am soo excited to play pubg mobile Indian 
I am big fan of CARRYMINATI @CarryMinati",0.0025007128715515137,0.0003364682197570801,0.0008151233196258545,0.0003916025161743164,0.0008527040481567383,0.0006152093410491943
5457,"@nCore_games @akshaykumar @BharatKeVeer @vishalgondal If you plan to release your Game with PUBG, then it's your very very very bad mistake.
If you Release early May be you get some big amount of audience.
Decision is yours......",0.008018583059310913,0.00034940242767333984,0.0012718141078948975,0.0003998875617980957,0.0012905895709991455,0.0005810260772705078
5458,"RT @theFoFclan: Are you a 40yo-and-over Fortnite, Call of Duty, PUBG player? We are looking for recruits! DM us now! #4FOF #FFF #Fortnite #…",0.28492504358291626,0.0010846257209777832,0.027754664421081543,0.0009062588214874268,0.04666665196418762,0.0031302571296691895
5459,@Sublux8tor @peterjhasson Quick break during pubg matches. Hes referring to Biden official statement that Pelosi shouldn't take the lower stimulus deal.,0.0032845139503479004,0.0003045499324798584,0.000922083854675293,0.0003471076488494873,0.0008727610111236572,0.0004381537437438965
5460,@bsindia @bsindia seems to be too much concerned about China. Earlier it wrote against banning pubg. I wonder why it loves China so much,0.0028983652591705322,0.0002938807010650635,0.000827401876449585,0.0003533661365509033,0.000851750373840332,0.0005196928977966309
5461,"like honestly stop making suju play pubg, make them play among us against each other

it would be the noisiest stream on the planet",0.2648322284221649,0.001025468111038208,0.032540738582611084,0.0008300840854644775,0.03658878803253174,0.0036014020442962646
5462,"@GooglePlay When will the PUBG Mobile Indian version Game come out PLAY STORE. PLEASE tell us. 
@RealMaxtern  
@lameboredghini 
@TSMentGHATAK 
@KunduSubh 
@kronten 
@GooglePlay 
@Azure",0.0014940202236175537,0.0003413856029510498,0.000702589750289917,0.0004175901412963867,0.000680387020111084,0.00048285722732543945
5463,PUBG: Plateau Upfield Back Gratuity,0.007915377616882324,0.0003750920295715332,0.0015767216682434082,0.00034558773040771484,0.001404106616973877,0.0006090700626373291
5464,"@72_Mile @FaZeFuzzface @Zoidm8 @PUBGEsports @TeamLiquid @SoniqsEsports Thx for the support, but don’t bother! fuzz has been rude to me for years. Insulting someone’s work without any feedback, advice, or insight is not constructive criticism. I put in a lot of effort as a fan &amp; contributor to the @PUBGEsports scene - I know most ppl appreciate it!",0.3035532236099243,0.0014245212078094482,0.09393134713172913,0.0008448362350463867,0.04138195514678955,0.0023986995220184326
5465,finding moots/filo moots who plays pubg mobile 😳,0.016310274600982666,0.0004025399684906006,0.002555668354034424,0.00035259127616882324,0.00222131609916687,0.0007970929145812988
5466,my current idea of romance is to sit on smns lap while theyre absolutely trashing their friends in pubg or something and kissing them on the ear and whispering poggers every other play they make,0.5915036201477051,0.0029985904693603516,0.13293176889419556,0.001523137092590332,0.146508127450943,0.020262837409973145
5467,"okay, I’m back home... what should I stream/play?

#pubg #PlayerUnknownsBattlegrounds #CallofDuty #warzone",0.0037834644317626953,0.00033020973205566406,0.0009687840938568115,0.00036072731018066406,0.0009143352508544922,0.00044295191764831543
5468,@lameboredghini he talked about ff .... why to include pubg everywhere,0.026579201221466064,0.0004334449768066406,0.00391051173210144,0.0003796517848968506,0.0032234787940979004,0.0010308027267456055
5470,@ps1cogg Ump + Thumb + Pubg lite ++++,0.2378349006175995,0.0015251338481903076,0.06864306330680847,0.0008153617382049561,0.02728608250617981,0.002487659454345703
5471,RT @utsavtechie: PUBG Mobile India To Be Available On Android Smartphones Before iPhones,0.0012914836406707764,0.00040900707244873047,0.0007491409778594971,0.0005088448524475098,0.000687718391418457,0.0005493760108947754
5473,"Dear @PUBGMOBILE_IN ,
We are waiting for indian version of pubg mobile. so is there any hope that you are launching pubg Mobile in PLEASE DON'T SKIP THIS QUESTION.",0.0013807415962219238,0.00035637617111206055,0.0006978511810302734,0.0004476606845855713,0.0006769299507141113,0.0005237460136413574
5474,@Azure @Azure  please tell pubg india release date,0.0012328922748565674,0.0004184842109680176,0.0007589757442474365,0.0005325675010681152,0.0006840825080871582,0.0005679726600646973
5475,the only way to get a proper sleep routine back is uninstall pubg but yea who tf gonna do that,0.08980098366737366,0.0007505714893341064,0.013639748096466064,0.00067862868309021,0.009737968444824219,0.001844644546508789
5476,"Unfollow and report ""Liquipediamemphiz"" and ""gem.esports"" on Instagram who have gained 30k and 5k followers peddling #PUBG lies. #PUBGMOBILE #pubgmobileindia",0.13442394137382507,0.0006879866123199463,0.015045583248138428,0.0006275177001953125,0.015066772699356079,0.002156883478164673
5477,I’m choosing scar-L over every AR in pubg,0.13800489902496338,0.0011302828788757324,0.026128143072128296,0.0009821057319641113,0.012575298547744751,0.0022385120391845703
5478,"@FaZeFuzzface @Zoidm8 @pubg_analytics @PUBGEsports @TeamLiquid @SoniqsEsports How about instead of just saying it's wrong every time maybe try to help and specifically say what is wrong with the math so it can be fixed.
It's laughable how individuals who are obviously subjective criticize an attempt to create an objective stat model without being specific.",0.24729067087173462,0.001224517822265625,0.06745535135269165,0.000766068696975708,0.03234905004501343,0.0023092925548553467
5479,"@oneplus @OnePlus_IN Play PUBG Mobile for 6 Hours 17 Minutes
 or Watch YouTube for 8 Hours 44 Minutes  or Listen to Spotify 10 Hours 25 Minutes.

#OnePlus8T 

#15MinuteChallenge

@oneplus 
@OnePlus_IN",0.0042372941970825195,0.0003362298011779785,0.001102149486541748,0.0003288686275482178,0.000984877347946167,0.00048092007637023926
5480,"@oneplus After 15 min charge OnePlus 8T mobile
1. Pubg : 3hours 17minutes
2. YouTube : 5hours 44 minutes
3. Spotify : 7 hours 25 minutes
#OnePlus8T and #15MinuteChallenge",0.0027453601360321045,0.0003281235694885254,0.0008867979049682617,0.0003698766231536865,0.0008177757263183594,0.00042435526847839355
5481,@lameboredghini Free fire is :( pubg is:) :) :),0.03334072232246399,0.0005156099796295166,0.003441035747528076,0.0006190240383148193,0.002996504306793213,0.0010663866996765137
5482,@dhruv_rathee People like you bring down the reputation of India. Why do you have a problem with FauG? Does it need to be better than pubg? Well we don't need people like you too! Cuz we have good neighbours like Pakistan n China. Dhruv Tatti,0.3491121530532837,0.0013880431652069092,0.024002283811569214,0.001232445240020752,0.07502469420433044,0.012702316045761108
5483,@PUBG_Support I hope it's an anti-cheat that really works. couse european ranked servers are full of ASIAN cheaters. EU MEA players started to hate. We can't play ranked. The 9th season was scandalous as cheating. We constantly lost rank points due to cheating.,0.05427011847496033,0.0004673004150390625,0.003758460283279419,0.0005397498607635498,0.006252378225326538,0.0022207796573638916
5484,"@oneplus 1. Play PUBG Mobile for 6 Hours 17 Minutes
2. Watch YouTube for 8 Hours 44 Minutes
3. Listen to Spotify 10 Hours 25 Minutes.

#OnePlus8T ❤️❤️❤️

#15MinuteChallenge

@oneplus ❣️💛
@OnePlus_IN ❣️❤️",0.0037726759910583496,0.00032722949981689453,0.0009993314743041992,0.0003412961959838867,0.0009245574474334717,0.0004493892192840576
5485,@PUBG_Support hey xbox player here. Is there a reason c4  can hit me through a building?,0.0057770609855651855,0.0003421306610107422,0.0011319518089294434,0.00044479966163635254,0.0010575950145721436,0.00047278404235839844
5486,@Deeparth_G @imh_ranjan @abhilashc1981 @one_by_two You do know that People who play Pubg don't have anything Valuable in there phones,0.008622825145721436,0.00033423304557800293,0.0013333261013031006,0.0003612935543060303,0.0013259947299957275,0.0006234347820281982
5487,RT @Kholio109: Pubg is my real best friend حقيقي,0.01796683669090271,0.0003719031810760498,0.0022131800651550293,0.0003744959831237793,0.0023078322410583496,0.0007728636264801025
5489,i got it on my phone but i just have a hard time actually caring about games on my phone unless it’s like... among us or pubg 😭,0.013468235731124878,0.00038686394691467285,0.002240478992462158,0.0003558993339538574,0.001841813325881958,0.0006835758686065674
5490,"@charketio u influence me to always revive orang in pubg, wen is an ✨influencer✨",0.11536931991577148,0.0006849467754364014,0.010454684495925903,0.0006130635738372803,0.014545559883117676,0.0020430386066436768
5492,"RT @PUBGMob_In: There Would be a submission for PUBG Mobile INDIA,that would be hitting our queues in the next few days. Please be look out…",0.0012782812118530273,0.00039318203926086426,0.0007347762584686279,0.0005019307136535645,0.0006769001483917236,0.0005291998386383057
5493,@PUBG Why the Fuck would we buy that you save like a dollar and you get to rent some skins df y’all doing Smfh,0.9620227813720703,0.08868712186813354,0.9441651105880737,0.00894308090209961,0.47129911184310913,0.014951974153518677
5494,baixei a steam  e vallorant  no note 🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣🗣😭🗣  e call of duty  freefas  pubg  fifa   the sims   asphalt  among us   e fortnite no cell,0.19045814871788025,0.0012270212173461914,0.030036211013793945,0.0010089874267578125,0.019380539655685425,0.002642303705215454
5495,"@realmecareIN Yes i understand but realme 6 have G90T and he got 60 FPS in pubg mobile game , and realme 7 have G95 the better version of processor , but he got only 40 fps. Please give any software update and increase the clock speed of processor.",0.0015653669834136963,0.00033396482467651367,0.0007316470146179199,0.00040921568870544434,0.0006956756114959717,0.0004550516605377197
5498,@TWB52 @TomKellyLV @SpositoAlex @elkwood66 @piggiestrader @RickyAnalog @KiloWoodstock @Amp_Trades @AllDayHolds @InvestorsLive Your PUBG partner bro!!!,0.23758342862129211,0.0010498464107513428,0.028237253427505493,0.0008790493011474609,0.034258484840393066,0.0027270913124084473
5499,@lameboredghini As per today ABP news TechTok video . PUBG still need govt. permission. Is it true Bro .?,0.0026059746742248535,0.0002993643283843994,0.0008346438407897949,0.00034689903259277344,0.0008008778095245361,0.0004297494888305664
5500,"@EsportsBrock In Korean PUBG each team streams one players POV + team comms on a Twitch stream for integrity reasons. They also have official scrim results on record online as well.

Probably harder on games with abilities instead of pure FPS. That’s why Valorant, CS:GO, and OW seem secret.",0.0017855167388916016,0.000322490930557251,0.0007648468017578125,0.00038114190101623535,0.0007230043411254883,0.0004426538944244385
5501,@corpserequiem oh i mostly play pubg mobile but im gonna try pc gaming in 2 weeks since i just got a laptop hehe what games do u usually play?,0.0556163489818573,0.0006433725357055664,0.006683081388473511,0.0007356405258178711,0.004828393459320068,0.001276165246963501
